310,Sosnowica
311,Radzyń Podlaski
312,Borki
313,Czemierniki
314,Kąkolewnica Wschodnia
315,Komarówka Podlaska
316,Ulan
317,Wohyń
318,Włodawa
319,Hanna
320,Hańsk
321,Stary Brus
322,Urszulin
323,Wola Uhruska
324,Wyryki
325,Biłgoraj
326,Aleksandrów
327,Biszcza
328,Frampol
329,Goraj
330,Józefów
331,Księżpol
332,Łukowa
333,Obsza
334,Potok Górny
335,Tarnogród
336,Tereszpol
337,Turobin
338,Rejowiec Fabryczny
339,Białopole
340,Chełm
341,Dorohusk
342,Dubienka
343,Kamień
344,Leśniowice
345,Ruda
346,Sawin
347,Siedliszcze
348,Wierzbica
349,Wojsławice
350,Żmudź
351,Rejowiec
352,Hrubieszów
353,Dołhobyczów
354,Horodło
355,Mircze
356,Trzeszczany
357,Uchanie
358,Werbkowice
359,Krasnystaw
360,Fajsławice
361,Gorzków
362,Izbica
363,Kraśniczyn
364,Łopiennik Górny
365,Rudnik
366,Siennica Różana
367,Żółkiewka
368,Tomaszów Lubelski
369,Bełżec
370,Jarczów
371,Krynice
372,Lubycza Królewska
373,Łaszczów
374,Rachanie
375,Susiec
376,Tarnawatka
377,Telatyn
378,Tyszowce
379,Ulhówek
380,Adamów
381,Grabowiec
382,Komarów
383,Krasnobród
384,Łabunie
385,Miączyn
386,Nielisz
387,Radecznica
388,Sitno
389,Skierbieszów
390,Stary Zamość
391,Sułów
392,Szczebrzeszyn
393,Zamość
394,Zwierzyniec
395,Lubartów
396,Abramów
397,Firlej
398,Jeziorzany
399,Kamionka
400,Kock
401,Michów
402,Niedźwiada
403,Ostrów Lubelski
404,Ostrówek
405,Serniki
406,Uścimów
407,Bełżyce
408,Borzechów
409,Bychawa
410,Garbów
411,Głusk
412,Jabłonna
413,Jastków
414,Konopnica
415,Krzczonów
416,Niedrzwica Duża
417,Niemce
418,Strzyżewice
419,Wojciechów
420,Wólka
421,Wysokie
422,Zakrzew
423,Cyców
424,Ludwin
425,Łęczna
426,Milejów
427,Puchaczów
428,Spiczyn
429,Świdnik
430,Mełgiew
431,Piaski
432,Rybczewice
433,Trawniki
434,Lublin
435,Batorz
436,Chrzanów
437,Dzwola
438,Godziszów
439,Janów Lubelski
440,Modliborzyce
441,Potok Wielki
442,Kraśnik
443,Annopol
444,Dzierzkowice
445,Gościeradów
446,Szastarka
447,Trzydnik Duży
448,Urzędów
449,Wilkołaz
450,Zakrzówek
451,Łuków
452,Stoczek Łukowski
453,Krzywda
454,Serokomla
455,Stanin
456,Trzebieszów
457,Wojcieszków
458,Wola Mysłowska
459,Chodel
460,Józefów nad Wisłą
461,Karczmiska
462,Łaziska
463,Opole Lubelskie
464,Poniatowa
465,Wilków
466,Puławy
467,Baranów
468,Janowiec
469,Kazimierz Dolny
470,Końskowola
471,Kurów
472,Markuszów
473,Nałęczów
474,Wąwolnica
475,Żyrzyn
476,Dęblin
477,Kłoczew
478,Nowodwór
479,Ryki
480,Stężyca
481,Ułęż
482,Kostrzyn nad Odrą
483,Bogdaniec
484,Deszczno
485,Kłodawa
486,Lubiszyn
487,Santok
488,Witnica
489,Bledzew
490,Międzyrzecz
491,Przytoczna
492,Pszczew
493,Skwierzyna
494,Trzciel
495,Cybinka
496,Górzyca
497,Ośno Lubuskie
498,Rzepin
499,Słubice
500,Dobiegniew
501,Drezdenko
502,Stare Kurowo
503,Strzelce Krajeńskie
504,Zwierzyn
505,Krzeszyce
506,Lubniewice
507,Słońsk
508,Sulęcin
509,Torzym
510,Gorzów Wielkopolski
511,Gubin
512,Bobrowice
513,Bytnica
514,Dąbie
515,Krosno Odrzańskie
516,Maszewo
517,Nowa Sól
518,Bytom Odrzański
519,Kolsko
520,Kożuchów
521,Nowe Miasteczko
522,Otyń
523,Siedlisko
524,Sława
525,Szlichtyngowa
526,Wschowa
527,Lubrza
528,Łagów
529,Skąpe
530,Szczaniec
531,Świebodzin
532,Zbąszynek
533,Babimost
534,Bojadła
535,Czerwieńsk
536,Kargowa
537,Nowogród Bobrzański
538,Sulechów
539,Świdnica
540,Trzebiechów
541,Zabór
542,Zielona Góra
543,Gozdnica
544,Żagań
545,Brzeźnica
546,Iłowa
547,Małomice
548,Niegosławice
549,Szprotawa
550,Wymiarki
551,Łęknica
552,Żary
553,Brody
554,Jasień
555,Lipinki Łużyckie
556,Lubsko
557,Przewóz
558,Trzebiel
559,Tuplice
560,Brzeziny
561,Andrespol
562,Brójce
563,Dmosin
564,Jeżów
565,Koluszki
566,Nowosolna
567,Rogów
568,Rzgów
569,Tuszyn
570,Konstantynów Łódzki
571,Pabianice
572,Dłutów
573,Dobroń
574,Ksawerów
575,Lutomiersk
576,Głowno
577,Ozorków
578,Zgierz
579,Aleksandrów Łódzki
580,Parzęczew
581,Stryków
582,Łódź
583,Bełchatów
584,Drużbice
585,Kleszczów
586,Kluki
587,Rusiec
588,Szczerców
589,Zelów
590,Białaczów
591,Drzewica
592,Mniszków
593,Opoczno
594,Paradyż
595,Poświętne
596,Sławno
597,Żarnów
598,Aleksandrów
599,Czarnocin
600,Gorzkowice
601,Grabica
602,Łęki Szlacheckie
603,Moszczenica
604,Ręczno
605,Rozprza
606,Sulejów
607,Wola Krzysztoporska
608,Wolbórz
609,Radomsko
610,Dobryszyce
611,Gidle
612,Gomunice
613,Kamieńsk
614,Kobiele Wielkie
615,Kodrąb
616,Lgota Wielka
617,Ładzice
618,Masłowice
619,Przedbórz
620,Wielgomłyny
621,Żytno
622,Tomaszów Mazowiecki
623,Będków
624,Budziszewice
625,Czerniewice
626,Inowłódz
627,Lubochnia
628,Rokiciny
629,Rzeczyca
630,Ujazd
631,Żelechlinek
632,Piotrków Trybunalski
633,Buczek
634,Łask
635,Sędziejowice
636,Widawa
637,Wodzierady
638,Działoszyn
639,Kiełczygłów
640,Nowa Brzeźnica
641,Pajęczno
642,Rząśnia
643,Siemkowice
644,Strzelce Wielkie
645,Sulmierzyce
646,Dalików
647,Pęczniew
648,Poddębice
649,Uniejów
650,Wartkowice
651,Zadzim
652,Sieradz
653,Błaszki
654,Brąszewice
655,Brzeźnio
656,Burzenin
657,Goszczanów
658,Klonowa
659,Warta
660,Wróblew
661,Złoczew
662,Biała
663,Czarnożyły
664,Konopnica
665,Mokrsko
666,Osjaków
667,Ostrówek
668,Pątnów
669,Skomlin
670,Wieluń
671,Wierzchlas
672,Bolesławiec
673,Czastary
674,Galewice
675,Lututów
676,Łubnice
677,Sokolniki
678,Wieruszów
679,Zduńska Wola
680,Szadek
681,Zapolice
682,Kutno
683,Bedlno
684,Dąbrowice
685,Krośniewice
686,Krzyżanów
687,Łanięta
688,Nowe Ostrowy
689,Oporów
690,Strzelce
691,Żychlin
692,Łęczyca
693,Daszyna
694,Góra Świętej Małgorzaty
695,Grabów
696,Piątek
697,Świnice Warckie
698,Witonia
699,Łowicz
700,Bielawy
701,Chąśno
702,Domaniewice
703,Kiernozia
704,Kocierzew Południowy
705,Łyszkowice
706,Nieborów
707,Zduny
708,Rawa Mazowiecka
709,Biała Rawska
710,Cielądz
711,Regnów
712,Sadkowice
713,Bolimów
714,Głuchów
715,Godzianów
716,Kowiesy
717,Lipce Reymontowskie
718,Maków
719,Nowy Kawęczyn
720,Skierniewice
721,Słupia
722,Bochnia
723,Drwinia
724,Lipnica Murowana
725,Łapanów
726,Nowy Wiśnicz
727,Rzezawa
728,Trzciana
729,Żegocina
730,Czernichów
731,Igołomia
732,Iwanowice
733,Jerzmanowice
734,Kocmyrzów
735,Krzeszowice
736,Liszki
737,Michałowice
738,Mogilany
739,Skała
740,Skawina
741,Słomniki
742,Sułoszowa
743,Świątniki Górne
744,Wielka Wieś
745,Zabierzów
746,Zielonki
747,Charsznica
748,Gołcza
749,Kozłów
750,Książ Wielki
751,Miechów
752,Racławice
753,Słaboszów
754,Dobczyce
755,Lubień
756,Myślenice
757,Pcim
758,Raciechowice
759,Siepraw
760,Sułkowice
761,Tokarnia
762,Wiśniowa
763,Koniusza
764,Koszyce
765,Nowe Brzesko
766,Pałecznica
767,Proszowice
768,Radziemice
769,Biskupice
770,Gdów
771,Kłaj
772,Niepołomice
773,Wieliczka
774,Kraków
775,Gorlice
776,Biecz
777,Bobowa
778,Lipinki
779,Łużna
780,Moszczenica
781,Ropa
782,Sękowa
783,Uście Gorlickie
784,Limanowa
785,Mszana Dolna
786,Dobra
787,Jodłownik
788,Kamienica
789,Laskowa
790,Łukowica
791,Niedźwiedź
792,Słopnice
793,Tymbark
794,Grybów
795,Chełmiec
796,Gródek nad Dunajcem
797,Kamionka Wielka
798,Korzenna
799,Krynica-Zdrój
800,Łabowa
801,Łącko
802,Łososina Dolna
803,Muszyna
804,Nawojowa
805,Piwniczna-Zdrój
806,Podegrodzie
807,Rytro
808,Stary Sącz
809,Nowy Targ
810,Szczawnica
811,Czarny Dunajec
812,Czorsztyn
813,Jabłonka
814,Krościenko nad Dunajcem
815,Lipnica Wielka
816,Łapsze Niżne
817,Ochotnica Dolna
818,Raba Wyżna
819,Rabka-Zdrój
820,Spytkowice
821,Szaflary
822,Zakopane
823,Biały Dunajec
824,Bukowina Tatrzańska
825,Kościelisko
826,Poronin
827,Nowy Sącz
828,Alwernia
829,Babice
830,Chrzanów
831,Libiąż
832,Trzebinia
833,Bukowno
834,Sławków
835,Bolesław
836,Klucze
837,Olkusz
838,Trzyciąż
839,Wolbrom
840,Oświęcim
841,Brzeszcze
842,Chełmek
843,Kęty
844,Osiek
845,Polanka Wielka
846,Przeciszów
847,Zator
848,Jordanów
849,Sucha Beskidzka
850,Budzów
851,Bystra
852,Maków Podhalański
853,Stryszawa
854,Zawoja
855,Zembrzyce
856,Andrychów
857,Brzeźnica
858,Kalwaria Zebrzydowska
859,Lanckorona
860,Mucharz
861,Stryszów
862,Tomice
863,Wadowice
864,Wieprz
865,Borzęcin
866,Brzesko
867,Czchów
868,Dębno
869,Gnojnik
870,Iwkowa
871,Szczurowa
872,Dąbrowa Tarnowska
873,Gręboszów
874,Mędrzechów
875,Olesno
876,Radgoszcz
877,Szczucin
878,Ciężkowice
879,Gromnik
880,Lisia Góra
881,Pleśna
882,Radłów
883,Ryglice
884,Rzepiennik Strzyżewski
885,Skrzyszów
886,Tarnów
887,Tuchów
888,Wierzchosławice
889,Wietrzychowice
890,Wojnicz
891,Zakliczyn
892,Żabno
893,Szerzyny
894,Ciechanów
895,Glinojeck
896,Gołymin
897,Grudusk
898,Ojrzeń
899,Opinogóra Górna
900,Regimin
901,Sońsk
902,Gostynin
903,Pacyna
904,Sanniki
905,Szczawin Kościelny
906,Mława
907,Dzierzgowo
908,Lipowiec Kościelny
909,Radzanów
910,Strzegowo
911,Stupsk
912,Szreńsk
913,Szydłowo
914,Wieczfnia Kościelna
915,Wiśniewo
916,Bielsk
917,Bodzanów
918,Brudzeń Duży
919,Bulkowo
920,Drobin
921,Gąbin
922,Łąck
923,Mała Wieś
924,Nowy Duninów
925,Radzanowo
926,Słubice
927,Słupno
928,Stara Biała
929,Staroźreby
930,Wyszogród
931,Płońsk
932,Raciąż
933,Baboszewo
934,Czerwińsk nad Wisłą
935,Dzierzążnia
936,Joniec
937,Naruszewo
938,Nowe Miasto
939,Sochocin
940,Załuski
941,Sierpc
942,Gozdowo
943,Mochowo
944,Rościszewo
945,Szczutowo
946,Zawidz
947,Bieżuń
948,Kuczbork
949,Lubowidz
950,Lutocin
951,Siemiątkowo
952,Żuromin
953,Płock
954,Huszlew
955,Łosice
956,Olszanka
957,Platerów
958,Sarnaki
959,Stara Kornica
960,Maków Mazowiecki
961,Czerwonka
962,Karniewo
963,Krasnosielc
964,Młynarze
965,Płoniawy
966,Różan
967,Rzewnie
968,Sypniewo
969,Szelków
970,Baranowo
971,Czarnia
972,Czerwin
973,Goworowo
974,Kadzidło
975,Lelis
976,Łyse
977,Myszyniec
978,Olszewo
979,Rzekuń
980,Troszyn
981,Ostrów Mazowiecka
982,Andrzejewo
983,Boguty
984,Brok
985,Małkinia Górna
986,Nur
987,Stary Lubotyń
988,Szulborze Wielkie
989,Wąsewo
990,Zaręby Kościelne
991,Przasnysz
992,Chorzele
993,Czernice Borowe
994,Jednorożec
995,Krasne
996,Krzynowłoga Mała
997,Gzy
998,Obryte
999,Pokrzywnica
1000,Pułtusk
1001,Świercze
1002,Winnica
1003,Zatory
1004,Domanice
1005,Korczew
1006,Kotuń
1007,Mokobody
1008,Mordy
1009,Paprotnia
1010,Przesmyki
1011,Siedlce
1012,Skórzec
1013,Suchożebry
1014,Wiśniew
1015,Wodynie
1016,Zbuczyn
1017,Sokołów Podlaski
1018,Bielany
1019,Ceranów
1020,Jabłonna Lacka
1021,Kosów Lacki
1022,Repki
1023,Sabnie
1024,Sterdyń
1025,Węgrów
1026,Grębków
1027,Korytnica
1028,Liw
1029,Łochów
1030,Miedzna
1031,Sadowne
1032,Stoczek
1033,Wierzbno
1034,Brańszczyk
1035,Długosiodło
1036,Rząśnik
1037,Somianka
1038,Wyszków
1039,Zabrodzie
1040,Ostrołęka
1041,Białobrzegi
1042,Promna
1043,Stara Błotnica
1044,Stromiec
1045,Wyśmierzyce
1046,Garbatka
1047,Głowaczów
1048,Gniewoszów
1049,Grabów nad Pilicą
1050,Kozienice
1051,Magnuszew
1052,Sieciechów
1053,Chotcza
1054,Ciepielów
1055,Lipsko
1056,Rzeczniów
1057,Sienno
1058,Solec nad Wisłą
1059,Borkowice
1060,Gielniów
1061,Klwów
1062,Odrzywół
1063,Potworów
1064,Przysucha
1065,Rusinów
1066,Wieniawa
1067,Pionki
1068,Gózd
1069,Iłża
1070,Jastrzębia
1071,Jedlińsk
1072,Jedlnia
1073,Kowala
1074,Przytyk
1075,Skaryszew
1076,Wierzbica
1077,Wolanów
1078,Zakrzew
1079,Chlewiska
1080,Jastrząb
1081,Mirów
1082,Orońsko
1083,Szydłowiec
1084,Kazanów
1085,Policzna
1086,Przyłęk
1087,Tczów
1088,Zwoleń
1089,Radom
1090,Warszawa
1091,Bemowo
1092,Białołęka
1093,Mokotów
1094,Ochota
1095,Praga
1096,Rembertów
1097,Śródmieście
1098,Targówek
1099,Ursus
1100,Ursynów
1101,Wawer
1102,Wesoła
1103,Wilanów
1104,Włochy
1105,Wola
1106,Żoliborz
1107,Garwolin
1108,Łaskarzew
1109,Borowie
1110,Górzno
1111,Maciejowice
1112,Miastków Kościelny
1113,Parysów
1114,Pilawa
1115,Sobolew
1116,Trojanów
1117,Wilga
1118,Żelechów
1119,Legionowo
1120,Jabłonna
1121,Nieporęt
1122,Serock
1123,Wieliszew
1124,Mińsk Mazowiecki
1125,Sulejówek
1126,Cegłów
1127,Dębe Wielkie
1128,Dobre
1129,Halinów
1130,Jakubów
1131,Kałuszyn
1132,Latowicz
1133,Mrozy
1134,Siennica
1135,Stanisławów
1136,Nowy Dwór Mazowiecki
1137,Czosnów
1138,Leoncin
1139,Nasielsk
1140,Pomiechówek
1141,Zakroczym
1142,Józefów
1143,Otwock
1144,Celestynów
1145,Karczew
1146,Kołbiel
1147,Osieck
1148,Sobienie
1149,Wiązowna
1150,Kobyłka
1151,Marki
1152,Ząbki
1153,Zielonka
1154,Dąbrówka
1155,Jadów
1156,Klembów
1157,Poświętne
1158,Radzymin
1159,Strachówka
1160,Tłuszcz
1161,Wołomin
1162,Milanówek
1163,Podkowa Leśna
1164,Baranów
1165,Grodzisk Mazowiecki
1166,Jaktorów
1167,Żabia Wola
1168,Belsk Duży
1169,Błędów
1170,Chynów
1171,Goszczyn
1172,Grójec
1173,Jasieniec
1174,Mogielnica
1175,Nowe Miasto nad Pilicą
1176,Pniewy
1177,Tarczyn
1178,Warka
1179,Góra Kalwaria
1180,Konstancin-Jeziorna
1181,Lesznowola
1182,Piaseczno
1183,Prażmów
1184,Piastów
1185,Pruszków
1186,Brwinów
1187,Michałowice
1188,Nadarzyn
1189,Raszyn
1190,Sochaczew
1191,Brochów
1192,Iłów
1193,Młodzieszyn
1194,Nowa Sucha
1195,Rybno
1196,Teresin
1197,Błonie
1198,Izabelin
1199,Kampinos
1200,Leszno
1201,Łomianki
1202,Ożarów Mazowiecki
1203,Stare Babice
1204,Żyrardów
1205,Mszczonów
1206,Puszcza Mariańska
1207,Radziejowice
1208,Wiskitki
1209,Brzeg
1210,Skarbimierz
1211,Grodków
1212,Lewin Brzeski
1213,Lubsza
1214,Olszanka
1215,Byczyna
1216,Kluczbork
1217,Lasowice Wielkie
1218,Wołczyn
1219,Domaszowice
1220,Namysłów
1221,Pokój
1222,Świerczów
1223,Wilków
1224,Głuchołazy
1225,Kamiennik
1226,Korfantów
1227,Łambinowice
1228,Nysa
1229,Otmuchów
1230,Paczków
1231,Pakosławice
1232,Skoroszyce
1233,Biała
1234,Głogówek
1235,Lubrza
1236,Prudnik
1237,Baborów
1238,Branice
1239,Głubczyce
1240,Kietrz
1241,Kędzierzyn-Koźle
1242,Bierawa
1243,Cisek
1244,Pawłowiczki
1245,Polska Cerekiew
1246,Reńska Wieś
1247,Gogolin
1248,Krapkowice
1249,Strzeleczki
1250,Walce
1251,Zdzieszowice
1252,Dobrodzień
1253,Gorzów Śląski
1254,Olesno
1255,Praszka
1256,Radłów
1257,Rudniki
1258,Zębowice
1259,Chrząstowice
1260,Dąbrowa
1261,Dobrzeń Wielki
1262,Komprachcice
1263,Łubniany
1264,Murów
1265,Niemodlin
1266,Ozimek
1267,Popielów
1268,Prószków
1269,Tarnów Opolski
1270,Tułowice
1271,Turawa
1272,Izbicko
1273,Jemielnica
1274,Kolonowskie
1275,Leśnica
1276,Strzelce Opolskie
1277,Ujazd
1278,Zawadzkie
1279,Opole
1280,Baligród
1281,Cisna
1282,Czarna
1283,Lesko
1284,Lutowiska
1285,Olszanica
1286,Solina
1287,Ustrzyki Dolne
1288,Brzozów
1289,Domaradz
1290,Dydnia
1291,Haczów
1292,Jasienica Rosielna
1293,Nozdrzec
1294,Jasło
1295,Brzyska
1296,Dębowiec
1297,Kołaczyce
1298,Krempna
1299,Nowy Żmigród
1300,Osiek Jasielski
1301,Skołyszyn
1302,Szerzyny
1303,Tarnowiec
1304,Chorkówka
1305,Dukla
1306,Iwonicz-Zdrój
1307,Jedlicze
1308,Korczyna
1309,Krościenko Wyżne
1310,Miejsce Piastowe
1311,Rymanów
1312,Wojaszówka
1313,Sanok
1314,Besko
1315,Bukowsko
1316,Komańcza
1317,Tyrawa Wołoska
1318,Zagórz
1319,Zarszyn
1320,Krosno
1321,Jarosław
1322,Radymno
1323,Chłopice
1324,Laszki
1325,Pawłosiów
1326,Pruchnik
1327,Rokietnica
1328,Roźwienica
1329,Wiązownica
1330,Lubaczów
1331,Cieszanów
1332,Horyniec
1333,Narol
1334,Oleszyce
1335,Stary Dzików
1336,Wielkie Oczy
1337,Bircza
1338,Dubiecko
1339,Fredropol
1340,Krasiczyn
1341,Krzywcza
1342,Medyka
1343,Orły
1344,Przemyśl
1345,Stubno
1346,Żurawica
1347,Przeworsk
1348,Adamówka
1349,Gać
1350,Jawornik Polski
1351,Kańczuga
1352,Sieniawa
1353,Tryńcza
1354,Zarzecze
1355,Cmolas
1356,Kolbuszowa
1357,Majdan Królewski
1358,Niwiska
1359,Raniżów
1360,Dzikowiec
1361,Łańcut
1362,Białobrzegi
1363,Markowa
1364,Rakszawa
1365,Żołynia
1366,Iwierzyce
1367,Ostrów
1368,Ropczyce
1369,Sędziszów Małopolski
1370,Wielopole Skrzyńskie
1371,Dynów
1372,Błażowa
1373,Boguchwała
1374,Chmielnik
1375,Głogów Małopolski
1376,Hyżne
1377,Kamień
1378,Krasne
1379,Lubenia
1380,Sokołów Małopolski
1381,Świlcza
1382,Trzebownisko
1383,Tyczyn
1384,Czudec
1385,Frysztak
1386,Niebylec
1387,Strzyżów
1388,Wiśniowa
1389,Rzeszów
1390,Dębica
1391,Brzostek
1392,Jodłowa
1393,Pilzno
1394,Żyraków
1395,Leżajsk
1396,Grodzisko Dolne
1397,Kuryłówka
1398,Nowa Sarzyna
1399,Mielec
1400,Borowa
1401,Czermin
1402,Gawłuszowice
1403,Padew Narodowa
1404,Przecław
1405,Radomyśl Wielki
1406,Tuszów Narodowy
1407,Wadowice Górne
1408,Harasiuki
1409,Jarocin
1410,Jeżowe
1411,Krzeszów
1412,Nisko
1413,Rudnik nad Sanem
1414,Ulanów
1415,Stalowa Wola
1416,Bojanów
1417,Pysznica
1418,Radomyśl nad Sanem
1419,Zaklików
1420,Zaleszany
1421,Baranów Sandomierski
1422,Gorzyce
1423,Grębów
1424,Nowa Dęba
1425,Tarnobrzeg
1426,Choroszcz
1427,Czarna Białostocka
1428,Dobrzyniewo Duże
1429,Gródek
1430,Juchnowiec Kościelny
1431,Łapy
1432,Michałowo
1433,Poświętne
1434,Supraśl
1435,Suraż
1436,Turośń Kościelna
1437,Tykocin
1438,Wasilków
1439,Zabłudów
1440,Zawady
1441,Dąbrowa Białostocka
1442,Janów
1443,Korycin
1444,Krynki
1445,Kuźnica
1446,Nowy Dwór
1447,Sidra
1448,Sokółka
1449,Suchowola
1450,Szudziałowo
1451,Białystok
1452,Bielsk Podlaski
1453,Brańsk
1454,Boćki
1455,Orla
1456,Rudka
1457,Wyszki
1458,Hajnówka
1459,Białowieża
1460,Czeremcha
1461,Czyże
1462,Dubicze Cerkiewne
1463,Kleszczele
1464,Narew
1465,Narewka
1466,Kolno
1467,Grabowo
1468,Mały Płock
1469,Stawiski
1470,Turośl
1471,Jedwabne
1472,Łomża
1473,Miastkowo
1474,Nowogród
1475,Piątnica
1476,Przytuły
1477,Śniadowo
1478,Wizna
1479,Zbójna
1480,Siemiatycze
1481,Drohiczyn
1482,Dziadkowice
1483,Grodzisk
1484,Mielnik
1485,Milejczyce
1486,Nurzec
1487,Perlejewo
1488,Wysokie Mazowieckie
1489,Ciechanowiec
1490,Czyżew
1491,Klukowo
1492,Kobylin
1493,Kulesze Kościelne
1494,Nowe Piekuty
1495,Sokoły
1496,Szepietowo
1497,Zambrów
1498,Kołaki Kościelne
1499,Rutki
1500,Szumowo
1501,Augustów
1502,Bargłów Kościelny
1503,Lipsk
1504,Nowinka
1505,Płaska
